PERIODO_OFICIALIZACION,SUBREGIMEN,PAIS_ORIGEN_DESC,PAIS_PROCEDENCIA_DESC,MEDIO_TRANSPORTE_DESC,ADUANA_DESC,REGION_DESC,UNIDAD_DESC,CAPITULO,CAPITULO_DESC,PARTIDA,PARTIDA_DESC,CANTIDAD_UNIDAD,KILOS_NETOS,MONTO_FOB_DOLAR,CANAL
201701,IG05,REP__FED_DE_ALEMANIA,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,1771,1771,64232,V
201701,IG05,REP__FED_DE_ALEMANIA,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,1607,1607,129250,R
201705,IG05,REP__FED_DE_ALEMANIA,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,1664,1664,85791,V
201705,IG05,REP__FED_DE_ALEMANIA,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,776,776,63200,R
201706,IC05,MEXICO,MEXICO,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,8419,8419,85019,N
201703,IG05,MEXICO,MEXICO,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,86640,86640,355002,V
201701,IG05,MEXICO,MEXICO,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,101512,101512,441309,V
201702,IG05,INDIA,INDIA,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,28304,28304,88817,V
201705,IG05,COREA_REPUBLICANA,COREA_REPUBLICANA,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,23,23,42909,V
201701,IC04,REP__FED_DE_ALEMANIA,REP__FED_DE_ALEMANIA,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,481,481,96795,V
201703,IG04,ESTADOS_UNIDOS,ESTADOS_UNIDOS,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,3929,2155,65652,V
201705,IC04,ESTADOS_UNIDOS,ESTADOS_UNIDOS,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,184,3714,101500,V
201704,IG05,ESTADOS_UNIDOS,ESTADOS_UNIDOS,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,5529,2203,105544,V
201703,IG05,ESTADOS_UNIDOS,ESTADOS_UNIDOS,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,6522,2880,109184,V
201704,IG05,ESTADOS_UNIDOS,ESTADOS_UNIDOS,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8413,BOMBAS_PARA_LIQUIDOS__INCLUSO_CON_DISPOS,10,4311,214925,V
201705,IC04,MALASIA,ESTADOS_UNIDOS,AVION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,571,162,67220,N
201704,IC04,VIETNAM,ESTADOS_UNIDOS,AVION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,893,200,117164,N
201702,IC05,CHINA,CHINA,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8482,RODAMIENTOS_DE_BOLAS__DE_RODILLOS_O_DE_A,41200,7620,54293,V
201702,IC04,CHINA,CHINA,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8482,RODAMIENTOS_DE_BOLAS__DE_RODILLOS_O_DE_A,21556,14921,64418,N
201702,IC04,CHINA,CHINA,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8501,MOTORES_Y_GENERADORES__ELECTRICOS__EXCEP,25695,27979,129495,V
201705,IC05,BRASIL,BRASIL,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,1568,15787,68940,V
201703,IC03,BRASIL,BRASIL,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,4,6044,65595,N
201704,IC05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,92822,32737,163073,N
201703,IC05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8483,ARBOLES_DE_TRANSMISION__INCLUIDOS_LOS_DE,890,15301,50872,V
201706,IC03,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,16,58400,307200,V
201701,IC05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,14,6278,210436,V
201701,IC05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,46466,15791,101799,N
201705,IG05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8413,BOMBAS_PARA_LIQUIDOS__INCLUSO_CON_DISPOS,133,357,44390,R
201703,IG05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8413,BOMBAS_PARA_LIQUIDOS__INCLUSO_CON_DISPOS,274,1131,50231,R
201702,IC03,BRASIL,BRASIL,CAMION,SANTO_TOME,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,2743,2431,53687,R
201704,IG04,BRASIL,BRASIL,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8413,BOMBAS_PARA_LIQUIDOS__INCLUSO_CON_DISPOS,701,4252,183123,N
201703,IC05,BRASIL,BRASIL,CAMION,SANTO_TOME,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,4430,4658,100799,R
201705,IC04,BRASIL,BRASIL,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,1923,21264,112250,V
201702,IC05,BRASIL,BRASIL,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,13892,116652,565354,V
201704,IC04,BRASIL,BRASIL,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8511,APARATOS_Y_DISPOSITIVOS_ELECTRICOS_DE_EN,140098,4834,149350,V
201702,IC04,ITALIA,ITALIA,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8413,BOMBAS_PARA_LIQUIDOS__INCLUSO_CON_DISPOS,731,7775,190774,V
201701,IC04,BRASIL,BRASIL,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,5848,4693,63202,R
201701,IG05,BRASIL,BRASIL,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8482,RODAMIENTOS_DE_BOLAS__DE_RODILLOS_O_DE_A,7056,2686,84329,N
201706,IC05,SUECIA,BRASIL,CAMION,SANTO_TOME,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,2182,2559,58129,R
201705,IC05,SUECIA,BRASIL,CAMION,SANTO_TOME,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,3376,2654,76092,R
201701,IC04,INDIA,INDIA,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8482,RODAMIENTOS_DE_BOLAS__DE_RODILLOS_O_DE_A,138241,16665,78921,R
201705,IC04,COREA_REPUBLICANA,COREA_REPUBLICANA,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,1800,15786,65340,V
201702,IC04,ESTADOS_UNIDOS,ESTADOS_UNIDOS,AVION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,263,263,48735,V
201705,IG04,ESTADOS_UNIDOS,ESTADOS_UNIDOS,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,2365,2365,70754,V
201703,IG04,ESTADOS_UNIDOS,ESTADOS_UNIDOS,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8481,ARTICULOS_DE_GRIFERIA_Y_ORGANOS_SIMILARE,320,320,67318,V
201703,IG04,ESTADOS_UNIDOS,ESTADOS_UNIDOS,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,1441,1441,54556,V
201704,IG04,ESTADOS_UNIDOS,ESTADOS_UNIDOS,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,539,539,47781,V
201706,IC05,CHINA,CHINA,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8714,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_DE_LA,52833,52833,194653,N
201704,IC03,CHINA,CHINA,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8714,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_DE_LA,23670,23670,133710,R
201704,IC05,CHINA,CHINA,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8714,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_DE_LA,15535,15535,43617,R
201706,IC04,CHINA,CHINA,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8481,ARTICULOS_DE_GRIFERIA_Y_ORGANOS_SIMILARE,3527,3527,44703,R
201703,IC05,CHINA,CHINA,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,12265,12265,108200,V
201706,IC03,CHINA,CHINA,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8714,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_DE_LA,52212,52212,283314,R
201706,IC05,CHINA,CHINA,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,8959,8959,89686,V
201701,IC05,CHINA,CHINA,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8714,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_DE_LA,9221,9221,73020,R
201706,IC05,CHINA,CHINA,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8714,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_DE_LA,2790,2790,42534,R
201701,IC04,CHINA,CHINA,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,12019,12019,60168,V
201703,IC04,CHINA,CHINA,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,8969,8969,44524,N
201706,IC04,ESTADOS_UNIDOS,BRASIL,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,1520,1520,41386,V
201704,IG04,ESTADOS_UNIDOS,BRASIL,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8481,ARTICULOS_DE_GRIFERIA_Y_ORGANOS_SIMILARE,300,300,41820,R
201705,IC04,ESTADOS_UNIDOS,BRASIL,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,1730,1730,42786,V
201702,IC04,BRASIL,BRASIL,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,15610,15610,119984,N
201704,IC05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,823087,823087,1664977,V
201706,IC05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,15166,15166,597554,N
201706,IC05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8481,ARTICULOS_DE_GRIFERIA_Y_ORGANOS_SIMILARE,3251,3251,53116,N
201705,IC05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,1181375,1181375,2032435,V
201705,IC05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,8278,8278,369341,N
201706,IG05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,2928,2928,109220,R
201702,IG05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,2183,2183,133084,R
201703,IG05,BRASIL,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,411,411,47873,N
201701,IC05,BRASIL,BRASIL,CAMION,SANTO_TOME,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,74110,74110,700329,V
201705,IC05,BRASIL,BRASIL,CAMION,SANTO_TOME,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,97529,97529,922899,V
201705,IG04,BRASIL,BRASIL,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,238441,238441,1549406,V
201705,IG04,BRASIL,BRASIL,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,4699,4699,48674,V
201702,IC05,BRASIL,BRASIL,CAMION,SANTO_TOME,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,8782,8782,73304,V
201704,IC04,BRASIL,BRASIL,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8413,BOMBAS_PARA_LIQUIDOS__INCLUSO_CON_DISPOS,551,551,76769,V
201706,IC04,BRASIL,BRASIL,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,13037,13037,107399,N
201704,IC04,BRASIL,BRASIL,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,18566,18566,48799,V
201705,IC04,ITALIA,ITALIA,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8504,TRANSFORMADORES_ELECTRICOS__CONVERTIDORE,46812,46812,127920,V
201704,IG05,BRASIL,BRASIL,CAMION,SANTO_TOME,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,41980,41980,307038,V
201701,IC03,SUECIA,BRASIL,CAMION,SANTO_TOME,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,5563,5563,166785,V
201701,IC05,SUECIA,BRASIL,CAMION,SANTO_TOME,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,6261,6261,214940,V
201703,IC05,REP__FED_DE_ALEMANIA,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,472,472,46087,V
201706,IG05,REP__FED_DE_ALEMANIA,BRASIL,CAMION,PASO_DE_LOS_LIBRES,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,949,949,79824,R
201701,IG05,REP__FED_DE_ALEMANIA,BRASIL,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,1327,1327,46339,R
201705,IG04,MEXICO,MEXICO,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,2006,2006,74047,V
201703,IG04,MEXICO,MEXICO,ACUATICO,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,17979,17979,71340,V
201705,IG05,INDIA,INDIA,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,29065,29065,68294,V
201701,IC04,FRANCIA,REINO_UNIDO,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8413,BOMBAS_PARA_LIQUIDOS__INCLUSO_CON_DISPOS,72,72,63039,R
201702,IC05,MALASIA,SINGAPUR,CAMION,SANTA_FE,DIR__REG__AD__HIDROVIA,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8714,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_DE_LA,8092,8092,108933,R
201705,IG04,ESTADOS_UNIDOS,ESTADOS_UNIDOS,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,3100,1572,60448,V
201704,IG05,ESTADOS_UNIDOS,ESTADOS_UNIDOS,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,2111,2080,63408,V
201703,IG05,ESTADOS_UNIDOS,ESTADOS_UNIDOS,CAMION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,6983,2456,113798,V
201701,IC04,MALASIA,ESTADOS_UNIDOS,AVION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,455,79,64429,N
201706,IC04,VIETNAM,ESTADOS_UNIDOS,AVION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,850,255,106942,N
201703,IC04,VIETNAM,ESTADOS_UNIDOS,AVION,ROSARIO,DIR__REG__AD__HIDROVIA,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8542,CIRCUITOS_ELECTRONICOS_INTEGRADOS,675,186,79008,N
